Name,Description,Unit,DataType,Attributes
distsender_rpc_adminverifyprotectedtimestamp_sent,Number of AdminVerifyProtectedTimestamp requests processed.,,Sum,
distsender_rpc_delete_sent,Number of Delete requests processed.,,Sum,
distsender_rpc_initput_sent,Number of InitPut requests processed.,,Sum,
distsender_rpc_resolveintent_sent,Number of ResolveIntent requests processed.,,Sum,
distsender_rpc_isspanempty_sent,Number of IsSpanEmpty requests processed.,,Sum,
distsender_rangefeed_catchup_ranges,Number of ranges in catchup mode,,Gauge,
distsender_rpc_err_optimisticevalconflictserrtype,Number of OptimisticEvalConflictsErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_err_readwithinuncertaintyintervalerrtype,Number of ReadWithinUncertaintyIntervalErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_adminchangereplicas_sent,Number of AdminChangeReplicas requests processed.,,Sum,
distsender_errors_notleaseholder,Number of NotLeaseHolderErrors encountered from replica-addressed RPCs,,Sum,
distsender_rpc_subsume_sent,Number of Subsume requests processed.,,Sum,
distsender_rpc_err_errordetailtype_15_,Number of ErrorDetailType(15) errors received replica-bound RPCs,,Sum,
distsender_rpc_err_ambiguousresulterrtype,Number of AmbiguousResultErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_err_oprequirestxnerrtype,Number of OpRequiresTxnErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_adminsplit_sent,Number of AdminSplit requests processed.,,Sum,
distsender_rpc_err_unsupportedrequesterrtype,Number of UnsupportedRequestErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_increment_sent,Number of Increment requests processed.,,Sum,
distsender_rpc_put_sent,Number of Put requests processed.,,Sum,
distsender_rpc_truncatelog_sent,Number of TruncateLog requests processed.,,Sum,
distsender_rpc_err_storenotfounderrtype,Number of StoreNotFoundErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_deleterange_sent,Number of DeleteRange requests processed.,,Sum,
distsender_rangefeed_error_catchup_ranges,Number of ranges in catchup mode which experienced an error,,Sum,
distsender_rpc_refreshrange_sent,Number of RefreshRange requests processed.,,Sum,
distsender_rpc_err_intentmissingerrtype,Number of IntentMissingErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_sent,Number of replica-addressed RPCs sent,,Sum,
distsender_rpc_err_writetooolderrtype,Number of WriteTooOldErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_queryresolvedtimestamp_sent,Number of QueryResolvedTimestamp requests processed.,,Sum,
distsender_rpc_scaninterleavedintents_sent,Number of ScanInterleavedIntents requests processed.,,Sum,
distsender_rpc_err_mintimestampboundunsatisfiableerrtype,Number of MinTimestampBoundUnsatisfiableErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_writebatch_sent,Number of WriteBatch requests processed.,,Sum,
distsender_rpc_resolveintentrange_sent,Number of ResolveIntentRange requests processed.,,Sum,
distsender_rpc_err_refreshfailederrtype,Number of RefreshFailedErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_conditionalput_sent,Number of ConditionalPut requests processed.,,Sum,
distsender_rpc_admintransferlease_sent,Number of AdminTransferLease requests processed.,,Sum,
distsender_rpc_err_errordetailtype_23_,Number of ErrorDetailType(23) errors received replica-bound RPCs,,Sum,
distsender_batches_async_sent,Number of partial batches sent asynchronously,,Sum,
distsender_rpc_scan_sent,Number of Scan requests processed.,,Sum,
distsender_rpc_addsstable_sent,Number of AddSSTable requests processed.,,Sum,
distsender_rpc_querytxn_sent,Number of QueryTxn requests processed.,,Sum,
distsender_rpc_err_transactionretryerrtype,Number of TransactionRetryErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_reversescan_sent,Number of ReverseScan requests processed.,,Sum,
distsender_rpc_rangestats_sent,Number of RangeStats requests processed.,,Sum,
distsender_rpc_queryintent_sent,Number of QueryIntent requests processed.,,Sum,
distsender_rpc_err_integeroverflowerrtype,Number of IntegerOverflowErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_err_batchtimestampbeforegcerrtype,Number of BatchTimestampBeforeGCErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_err_replicacorruptionerrtype,Number of ReplicaCorruptionErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_err_invalidleaseerrtype,Number of InvalidLeaseErrType errors received replica-bound RPCs,,Sum,
distsender_rpc_computechecksum_sent,Number of ComputeChecksum requests processed.,,Sum,
distsender_rangefeed_total_ranges,Number of ranges executing rangefeed,,Gauge,
distsender_rpc_err_writeintenterrtype,Number of WriteIntentErrType errors received replica-bound RPCs,,Sum,
queue_raftlog_process_success,Number of replicas successfully processed by the Raft log queue,,Sum,STRING(3)
queue_replicate_pending,Number of pending replicas in the replicate queue,,Gauge,STRING(3)
queue_replicate_removedeadreplica_error,Number of failed dead replica replica removals processed by the replicate queue,,Sum,STRING(3)
queue_gc_info_numrangekeysaffected,Number of range keys GC'able,,Sum,STRING(3)
queue_replicate_removedeadnonvoterreplica,Number of dead non-voter replica removals attempted by the replicate queue (typically in response to a node outage),,Sum,STRING(3)
queue_replicate_removedecommissioningreplica_error,Number of failed decommissioning replica replica removals processed by the replicate queue,,Sum,STRING(3)
queue_gc_info_clearrangefailed,Number of failed ClearRange operation during GC,,Sum,STRING(3)
queue_split_purgatory,"Number of replicas in the split queue's purgatory, waiting to become splittable",,Gauge,STRING(3)
queue_replicate_process_success,Number of replicas successfully processed by the replicate queue,,Sum,STRING(3)
queue_gc_info_resolvesuccess,Number of successful intent resolutions,,Sum,STRING(3)
queue_replicate_removenonvoterreplica,Number of non-voter replica removals attempted by the replicate queue (typically in response to a rebalancer-initiated addition),,Sum,STRING(3)
queue_gc_process_success,Number of replicas successfully processed by the MVCC GC queue,,Sum,STRING(3)
queue_gc_info_enqueuehighpriority,Number of replicas enqueued for GC with high priority,,Sum,STRING(3)
queue_replicate_removedeadvoterreplica,Number of dead voter replica removals attempted by the replicate queue (typically in response to a node outage),,Sum,STRING(3)
queue_replicagc_removereplica,Number of replica removals attempted by the replica GC queue,,Sum,STRING(3)
queue_split_process_success,Number of replicas successfully processed by the split queue,,Sum,STRING(3)
queue_split_process_failure,Number of replicas which failed processing in the split queue,,Sum,STRING(3)
queue_replicate_addnonvoterreplica,Number of non-voter replica additions attempted by the replicate queue,,Sum,STRING(3)
queue_merge_processingnanos,Nanoseconds spent processing replicas in the merge queue,,Sum,STRING(3)
queue_raftsnapshot_pending,Number of pending replicas in the Raft repair queue,,Gauge,STRING(3)
queue_replicate_removereplica_success,Number of successful replica removals processed by the replicate queue,,Sum,STRING(3)
queue_consistency_process_failure,Number of replicas which failed processing in the consistency checker queue,,Sum,STRING(3)
queue_raftsnapshot_process_success,Number of replicas successfully processed by the Raft repair queue,,Sum,STRING(3)
queue_replicate_replacedeadreplica_success,Number of successful dead replica replica replacements processed by the replicate queue,,Sum,STRING(3)
queue_replicate_addvoterreplica,Number of voter replica additions attempted by the replicate queue,,Sum,STRING(3)
queue_replicate_removedecommissioningreplica,Number of decommissioning replica removals attempted by the replicate queue (typically in response to a node outage),,Sum,STRING(3)
queue_tsmaintenance_process_failure,Number of replicas which failed processing in the time series maintenance queue,,Sum,STRING(3)
queue_tsmaintenance_process_success,Number of replicas successfully processed by the time series maintenance queue,,Sum,STRING(3)
queue_consistency_process_success,Number of replicas successfully processed by the consistency checker queue,,Sum,STRING(3)
queue_replicate_replacedecommissioningreplica_success,Number of successful decommissioning replica replica replacements processed by the replicate queue,,Sum,STRING(3)
queue_replicate_replacedeadreplica_error,Number of failed dead replica replica replacements processed by the replicate queue,,Sum,STRING(3)
queue_replicate_removereplica,Number of replica removals attempted by the replicate queue (typically in response to a rebalancer-initiated addition),,Sum,STRING(3)
queue_tsmaintenance_pending,Number of pending replicas in the time series maintenance queue,,Gauge,STRING(3)
queue_replicate_purgatory,"Number of replicas in the replicate queue's purgatory, awaiting allocation options",,Gauge,STRING(3)
queue_gc_info_pushtxn,Number of attempted pushes,,Sum,STRING(3)
queue_gc_info_intentsconsidered,Number of 'old' intents,,Sum,STRING(3)
queue_replicate_processingnanos,Nanoseconds spent processing replicas in the replicate queue,,Sum,STRING(3)
queue_raftsnapshot_processingnanos,Nanoseconds spent processing replicas in the Raft repair queue,,Sum,STRING(3)
queue_replicate_removereplica_error,Number of failed replica removals processed by the replicate queue,,Sum,STRING(3)
queue_gc_info_transactionspangcaborted,Number of GC'able entries corresponding to aborted txns,,Sum,STRING(3)
queue_raftlog_pending,Number of pending replicas in the Raft log queue,,Gauge,STRING(3)
queue_replicate_addreplica,Number of replica additions attempted by the replicate queue,,Sum,STRING(3)
queue_consistency_processingnanos,Nanoseconds spent processing replicas in the consistency checker queue,,Sum,STRING(3)
queue_replicate_addreplica_error,Number of failed replica additions processed by the replicate queue,,Sum,STRING(3)
queue_replicate_removedeadreplica_success,Number of successful dead replica replica removals processed by the replicate queue,,Sum,STRING(3)
queue_gc_info_clearrangesuccess,Number of successful ClearRange operation during GC,,Sum,STRING(3)
queue_replicate_rebalancenonvoterreplica,Number of non-voter replica rebalancer-initiated additions attempted by the replicate queue,,Sum,STRING(3)
queue_gc_info_abortspanconsidered,Number of AbortSpan entries old enough to be considered for removal,,Sum,STRING(3)
queue_replicate_process_failure,Number of replicas which failed processing in the replicate queue,,Sum,STRING(3)
queue_replicate_replacedecommissioningreplica_error,Number of failed decommissioning replica replica replacements processed by the replicate queue,,Sum,STRING(3)
queue_replicate_rebalancevoterreplica,Number of voter replica rebalancer-initiated additions attempted by the replicate queue,,Sum,STRING(3)
queue_gc_info_abortspanscanned,Number of transactions present in the AbortSpan scanned from the engine,,Sum,STRING(3)
queue_gc_info_abortspangcnum,Number of AbortSpan entries fit for removal,,Sum,STRING(3)
queue_split_pending,Number of pending replicas in the split queue,,Gauge,STRING(3)
queue_merge_purgatory,"Number of replicas in the merge queue's purgatory, waiting to become mergeable",,Gauge,STRING(3)
queue_replicate_addreplica_success,Number of successful replica additions processed by the replicate queue,,Sum,STRING(3)
queue_replicate_removedecommissioningnonvoterreplica,Number of decommissioning non-voter replica removals attempted by the replicate queue (typically in response to a node outage),,Sum,STRING(3)
queue_replicagc_process_success,Number of replicas successfully processed by the replica GC queue,,Sum,STRING(3)
queue_replicate_voterdemotions,Number of voters demoted to non-voters by the replicate queue,,Sum,STRING(3)
queue_gc_info_numkeysaffected,Number of keys with GC'able data,,Sum,STRING(3)
queue_replicagc_pending,Number of pending replicas in the replica GC queue,,Gauge,STRING(3)
queue_replicate_removedeadreplica,Number of dead replica removals attempted by the replicate queue (typically in response to a node outage),,Sum,STRING(3)
queue_replicate_removedecommissioningreplica_success,Number of successful decommissioning replica replica removals processed by the replicate queue,,Sum,STRING(3)
queue_merge_process_success,Number of replicas successfully processed by the merge queue,,Sum,STRING(3)
queue_merge_process_failure,Number of replicas which failed processing in the merge queue,,Sum,STRING(3)
queue_replicate_transferlease,Number of range lease transfers attempted by the replicate queue,,Sum,STRING(3)
queue_split_processingnanos,Nanoseconds spent processing replicas in the split queue,,Sum,STRING(3)
queue_gc_info_transactionresolvefailed,Number of intent cleanup failures for local transactions during GC,,Sum,STRING(3)
queue_consistency_pending,Number of pending replicas in the consistency checker queue,,Gauge,STRING(3)
queue_raftsnapshot_process_failure,Number of replicas which failed processing in the Raft repair queue,,Sum,STRING(3)
queue_gc_info_intenttxns,Number of associated distinct transactions,,Sum,STRING(3)
queue_gc_processingnanos,Nanoseconds spent processing replicas in the MVCC GC queue,,Sum,STRING(3)
queue_replicate_nonvoterpromotions,Number of non-voters promoted to voters by the replicate queue,,Sum,STRING(3)
queue_gc_info_resolvefailed,Number of cleanup intent failures during GC,,Sum,STRING(3)
queue_raftlog_process_failure,Number of replicas which failed processing in the Raft log queue,,Sum,STRING(3)
queue_replicate_removedecommissioningvoterreplica,Number of decommissioning voter replica removals attempted by the replicate queue (typically in response to a node outage),,Sum,STRING(3)
queue_gc_info_transactionspangcpending,Number of GC'able entries corresponding to pending txns,,Sum,STRING(3)
queue_raftlog_processingnanos,Nanoseconds spent processing replicas in the Raft log queue,,Sum,STRING(3)
queue_gc_pending,Number of pending replicas in the MVCC GC queue,,Gauge,STRING(3)
queue_gc_info_resolvetotal,Number of attempted intent resolutions,,Sum,STRING(3)
queue_replicagc_processingnanos,Nanoseconds spent processing replicas in the replica GC queue,,Sum,STRING(3)
queue_gc_info_transactionspangcstaging,Number of GC'able entries corresponding to staging txns,,Sum,STRING(3)
queue_merge_pending,Number of pending replicas in the merge queue,,Gauge,STRING(3)
queue_replicate_removevoterreplica,Number of voter replica removals attempted by the replicate queue (typically in response to a rebalancer-initiated addition),,Sum,STRING(3)
queue_replicate_rebalancereplica,Number of replica rebalancer-initiated additions attempted by the replicate queue,,Sum,STRING(3)
queue_gc_info_transactionspanscanned,Number of entries in transaction spans scanned from the engine,,Sum,STRING(3)
queue_gc_process_failure,Number of replicas which failed processing in the MVCC GC queue,,Sum,STRING(3)
queue_tsmaintenance_processingnanos,Nanoseconds spent processing replicas in the time series maintenance queue,,Sum,STRING(3)
queue_replicate_removelearnerreplica,Number of learner replica removals attempted by the replicate queue (typically due to internal race conditions),,Sum,STRING(3)
queue_gc_info_transactionspangccommitted,Number of GC'able entries corresponding to committed txns,,Sum,STRING(3)
queue_replicagc_process_failure,Number of replicas which failed processing in the replica GC queue,,Sum,STRING(3)
admission_granter_used_soft_slots_kv,Used soft slots,,Gauge,
admission_wait_sum_sql_sql_response,Total wait time in micros,,Sum,
admission_wait_sum_sql_kv_response,Total wait time in micros,,Sum,
admission_requested_sql_kv_response,Number of requests,,Sum,
admission_requested_elastic_cpu,Number of requests,,Sum,
admission_admitted_sql_sql_response,Number of requests admitted,,Sum,
admission_elastic_cpu_returned_nanos,Total CPU nanoseconds returned by elastic work,,Sum,
admission_wait_sum_kv,Total wait time in micros,,Sum,
admission_granter_io_tokens_exhausted_duration_kv,"Total duration when IO tokens were exhausted, in micros",,Sum,
admission_wait_queue_length_elastic_cpu,Length of wait queue,,Gauge,
admission_admitted_sql_kv_response,Number of requests admitted,,Sum,
admission_elastic_cpu_utilization_limit,Utilization limit set for the elastic CPU work,,Gauge,
admission_requested_kv_stores,Number of requests,,Sum,
admission_wait_sum_sql_leaf_start,Total wait time in micros,,Sum,
admission_wait_durations_sql_root_start,Wait time durations for requests that waited,,Histogram,
admission_granter_used_slots_sql_leaf_start,Used slots,,Gauge,
admission_wait_durations_sql_sql_response,Wait time durations for requests that waited,,Histogram,
admission_wait_queue_length_sql_leaf_start,Length of wait queue,,Gauge,
admission_wait_durations_kv_stores,Wait time durations for requests that waited,,Histogram,
admission_admitted_elastic_cpu,Number of requests admitted,,Sum,
admission_granter_used_slots_sql_root_start,Used slots,,Gauge,
admission_requested_kv,Number of requests,,Sum,
admission_errored_kv_stores,Number of requests not admitted due to error,,Sum,
admission_wait_queue_length_sql_root_start,Length of wait queue,,Gauge,
admission_requested_sql_leaf_start,Number of requests,,Sum,
admission_admitted_kv,Number of requests admitted,,Sum,
admission_wait_durations_elastic_cpu,Wait time durations for requests that waited,,Histogram,
admission_wait_queue_length_kv_stores,Length of wait queue,,Gauge,
admission_wait_sum_elastic_cpu,Total wait time in micros,,Sum,
admission_admitted_sql_root_start,Number of requests admitted,,Sum,
admission_elastic_cpu_max_available_nanos,Maximum available CPU nanoseconds per second ignoring utilization limit,,Sum,
admission_granter_slot_adjuster_decrements_kv,Number of decrements of the total KV slots,,Sum,
admission_granter_slots_exhausted_duration_kv,"Total duration when KV slots were exhausted, in micros",,Sum,
admission_scheduler_latency_listener_p99_nanos,The scheduling latency at p99 as observed by the scheduler latency listener,,Gauge,
admission_granter_cpu_load_short_period_duration_kv,"Total duration when CPULoad was being called with a short period, in micros",,Sum,
admission_wait_sum_kv_stores,Total wait time in micros,,Sum,
admission_requested_sql_root_start,Number of requests,,Sum,
admission_requested_sql_sql_response,Number of requests,,Sum,
admission_raft_paused_replicas,Number of followers (i.e. Replicas) to which replication is currently paused to help them recover from I/O overload.,,Gauge,STRING(3)
admission_admitted_kv_stores,Number of requests admitted,,Sum,
admission_errored_sql_root_start,Number of requests not admitted due to error,,Sum,
admission_granter_total_moderate_slots_kv,Total moderate load slots for low priority work,,Gauge,
admission_errored_elastic_cpu,Number of requests not admitted due to error,,Sum,
admission_wait_sum_sql_root_start,Total wait time in micros,,Sum,
admission_wait_durations_sql_leaf_start,Wait time durations for requests that waited,,Histogram,
admission_errored_sql_sql_response,Number of requests not admitted due to error,,Sum,
admission_elastic_cpu_acquired_nanos,Total CPU nanoseconds acquired by elastic work,,Sum,
admission_errored_kv,Number of requests not admitted due to error,,Sum,
admission_errored_sql_leaf_start,Number of requests not admitted due to error,,Sum,
admission_wait_queue_length_sql_sql_response,Length of wait queue,,Gauge,
admission_granter_total_slots_kv,Total slots for kv work,,Gauge,
admission_wait_queue_length_kv,Length of wait queue,,Gauge,
admission_granter_used_slots_kv,Used slots,,Gauge,
admission_raft_paused_replicas_dropped_msgs,Number of messages dropped instead of being sent to paused replicas.,,Sum,STRING(3)
admission_elastic_cpu_utilization,CPU utilization by elastic work,,Gauge,
admission_wait_durations_kv,Wait time durations for requests that waited,,Histogram,
admission_admitted_sql_leaf_start,Number of requests admitted,,Sum,
admission_io_overload,1-normalized float indicating whether IO admission control considers the store as overloaded with respect to compaction out of L0 (considers sub-level and file counts).,,Gauge,STRING(3)
admission_errored_sql_kv_response,Number of requests not admitted due to error,,Sum,
admission_granter_slot_adjuster_increments_kv,Number of increments of the total KV slots,,Sum,
admission_granter_cpu_load_long_period_duration_kv,"Total duration when CPULoad was being called with a long period, in micros",,Sum,
admission_wait_queue_length_sql_kv_response,Length of wait queue,,Gauge,
admission_wait_durations_sql_kv_response,Wait time durations for requests that waited,,Histogram,
rpc_method_migrate_recv,Number of Migrate requests processed,,Sum,
rpc_method_barrier_recv,Number of Barrier requests processed,,Sum,
rpc_method_pushtxn_recv,Number of PushTxn requests processed,,Sum,
rpc_method_adminsplit_recv,Number of AdminSplit requests processed,,Sum,
rpc_method_resolveintentrange_recv,Number of ResolveIntentRange requests processed,,Sum,
rpc_method_scan_recv,Number of Scan requests processed,,Sum,
rpc_method_admintransferlease_recv,Number of AdminTransferLease requests processed,,Sum,
rpc_method_addsstable_recv,Number of AddSSTable requests processed,,Sum,
rpc_method_computechecksum_recv,Number of ComputeChecksum requests processed,,Sum,
rpc_method_adminrelocaterange_recv,Number of AdminRelocateRange requests processed,,Sum,
rpc_method_isspanempty_recv,Number of IsSpanEmpty requests processed,,Sum,
rpc_method_leaseinfo_recv,Number of LeaseInfo requests processed,,Sum,
rpc_method_recomputestats_recv,Number of RecomputeStats requests processed,,Sum,
rpc_method_probe_recv,Number of Probe requests processed,,Sum,
rpc_method_adminscatter_recv,Number of AdminScatter requests processed,,Sum,
rpc_method_adminverifyprotectedtimestamp_recv,Number of AdminVerifyProtectedTimestamp requests processed,,Sum,
rpc_method_transferlease_recv,Number of TransferLease requests processed,,Sum,
rpc_method_adminmerge_recv,Number of AdminMerge requests processed,,Sum,
rpc_method_conditionalput_recv,Number of ConditionalPut requests processed,,Sum,
rpc_method_deleterange_recv,Number of DeleteRange requests processed,,Sum,
rpc_method_heartbeattxn_recv,Number of HeartbeatTxn requests processed,,Sum,
rpc_method_gc_recv,Number of GC requests processed,,Sum,
rpc_method_subsume_recv,Number of Subsume requests processed,,Sum,
rpc_method_adminchangereplicas_recv,Number of AdminChangeReplicas requests processed,,Sum,
rpc_method_checkconsistency_recv,Number of CheckConsistency requests processed,,Sum,
rpc_method_refreshrange_recv,Number of RefreshRange requests processed,,Sum,
rpc_method_increment_recv,Number of Increment requests processed,,Sum,
rpc_method_rangestats_recv,Number of RangeStats requests processed,,Sum,
rpc_method_reversescan_recv,Number of ReverseScan requests processed,,Sum,
rpc_method_merge_recv,Number of Merge requests processed,,Sum,
rpc_method_scaninterleavedintents_recv,Number of ScanInterleavedIntents requests processed,,Sum,
rpc_method_delete_recv,Number of Delete requests processed,,Sum,
rpc_method_export_recv,Number of Export requests processed,,Sum,
rpc_method_endtxn_recv,Number of EndTxn requests processed,,Sum,
rpc_method_resolveintent_recv,Number of ResolveIntent requests processed,,Sum,
rpc_method_revertrange_recv,Number of RevertRange requests processed,,Sum,
rpc_method_querytxn_recv,Number of QueryTxn requests processed,,Sum,
rpc_method_recovertxn_recv,Number of RecoverTxn requests processed,,Sum,
rpc_method_truncatelog_recv,Number of TruncateLog requests processed,,Sum,
rpc_method_adminunsplit_recv,Number of AdminUnsplit requests processed,,Sum,
rpc_method_put_recv,Number of Put requests processed,,Sum,
rpc_method_get_recv,Number of Get requests processed,,Sum,
rpc_method_queryintent_recv,Number of QueryIntent requests processed,,Sum,
rpc_method_queryresolvedtimestamp_recv,Number of QueryResolvedTimestamp requests processed,,Sum,
rpc_method_querylocks_recv,Number of QueryLocks requests processed,,Sum,
rpc_method_requestlease_recv,Number of RequestLease requests processed,,Sum,
rpc_method_refresh_recv,Number of Refresh requests processed,,Sum,
rpc_method_clearrange_recv,Number of ClearRange requests processed,,Sum,
rpc_method_initput_recv,Number of InitPut requests processed,,Sum,
rpc_method_writebatch_recv,Number of WriteBatch requests processed,,Sum,
changefeed_emitted_bytes,Bytes emitted by all feeds,,Sum,
changefeed_buffer_entries_released,"Total entries processed, emitted and acknowledged by the sinks",,Sum,
changefeed_buffer_entries_mem_released,Total amount of memory released by the entries after they have been emitted,,Sum,
changefeed_flushes,Total flushes across all feeds,,Sum,
changefeed_failures,Total number of changefeed jobs which have failed,,Sum,
changefeed_schema_registry_registrations,Number of registration attempts with the schema registry,,Sum,
changefeed_size_based_flushes,Total size based flushes across all feeds,,Sum,
changefeed_buffer_pushback_nanos,Total time spent waiting while the buffer was full,,Sum,
changefeed_forwarded_resolved_messages,Resolved timestamps forwarded from the change aggregator to the change frontier,,Sum,
changefeed_running,"Number of currently running changefeeds, including sinkless",,Gauge,
changefeed_backfill_pending_ranges,Number of ranges in an ongoing backfill that are yet to be fully emitted,,Gauge,
changefeed_replan_count,Number of replans triggered across all feeds,,Sum,
changefeed_checkpoint_hist_nanos,Time spent checkpointing changefeed progress,,Histogram,
changefeed_buffer_entries_out,Total entries leaving the buffer between raft and changefeed sinks,,Sum,
changefeed_bytes_messages_pushback_nanos,Total time spent throttled for bytes quota,,Sum,
changefeed_error_retries,Total retryable errors encountered by all changefeeds,,Sum,
changefeed_buffer_entries_in,Total entries entering the buffer between raft and changefeed sinks,,Sum,
